recall,precision,threshold
1.0,0.11863334387851945,0.19582656025886536
1.0,0.11865211200759374,0.19583578407764435
1.0,0.11867088607594936,0.19591781497001648
1.0,0.11868966608640608,0.19595995545387268
1.0,0.11870845204178537,0.19596797227859497
1.0,0.11872724394491056,0.19600051641464233
1.0,0.11874604179860672,0.19601714611053467
1.0,0.1187648456057007,0.19603879749774933
1.0,0.11878365536902122,0.19605877995491028
1.0,0.1188024710913987,0.19612586498260498
1.0,0.1188212927756654,0.19613683223724365
1.0,0.11884012042465536,0.19614268839359283
1.0,0.11885895404120443,0.19616368412971497
1.0,0.11887779362815026,0.19619548320770264
1.0,0.11889663918833228,0.19624795019626617
1.0,0.11891549072459172,0.19625410437583923
1.0,0.11893434823977164,0.1962750107049942
1.0,0.11895321173671689,0.19642037153244019
1.0,0.11897208121827411,0.19646237790584564
1.0,0.11899095668729176,0.19651681184768677
1.0,0.11900983814662013,0.19651690125465393
1.0,0.11902872559911125,0.19652299582958221
1.0,0.11904761904761904,0.19661632180213928
1.0,0.1190665184949992,0.19663017988204956
1.0,0.11908542394410924,0.19665946066379547
1.0,0.11910433539780849,0.19666719436645508
1.0,0.11912325285895807,0.19682151079177856
1.0,0.11914217633042097,0.1968429684638977
1.0,0.11916110581506197,0.19685140252113342
1.0,0.11918004131574765,0.19688346982002258
1.0,0.11919898283534647,0.19689714908599854
1.0,0.11921793037672866,0.1969916820526123
1.0,0.1192368839427663,0.19703985750675201
1.0,0.11925584353633328,0.19704627990722656
1.0,0.11927480916030535,0.1970595419406891
1.0,0.11929378081756005,0.19710303843021393
1.0,0.11931275851097678,0.19710393249988556
1.0,0.11933174224343675,0.19711416959762573
1.0,0.11935073201782304,0.197123184800148
1.0,0.11936972783702053,0.19720982015132904
1.0,0.11938872970391595,0.1972394436597824
1.0,0.11940773762139786,0.1972552239894867
1.0,0.11942675159235669,0.197279155254364
1.0,0.11944577161968466,0.1972988247871399
1.0,0.11946479770627588,0.19731521606445312
1.0,0.11948382985502629,0.1973915994167328
1.0,0.11950286806883365,0.19740335643291473
1.0,0.11952191235059761,0.19744013249874115
1.0,0.11954096270321964,0.19744744896888733
1.0,0.11956001912960305,0.19750471413135529
1.0,0.11957908163265306,0.19755014777183533
1.0,0.11959815021527667,0.1975947469472885
1.0,0.11961722488038277,0.1976632922887802
1.0,0.11963630563088212,0.19769059121608734
1.0,0.1196553924696873,0.1977209597826004
1.0,0.11967448539971279,0.19772164523601532
1.0,0.11969358442387489,0.1977359652519226
1.0,0.11971268954509177,0.19798649847507477
1.0,0.11973180076628352,0.19803917407989502
1.0,0.11975091809037203,0.19808024168014526
1.0,0.11977004152028106,0.19812220335006714
1.0,0.11978917105893627,0.19812320172786713
1.0,0.11980830670926518,0.19817394018173218
1.0,0.11982744847419716,0.19819402694702148
1.0,0.11984659635666348,0.19822615385055542
1.0,0.11986575035959725,0.19827930629253387
1.0,0.1198849104859335,0.19828516244888306
1.0,0.11990407673860912,0.1983291506767273
1.0,0.11992324912056283,0.1983586996793747
1.0,0.11994242763473532,0.1984076052904129
1.0,0.1199616122840691,0.1984245330095291
1.0,0.11998080307150856,0.19843128323554993
1.0,0.12,0.19853144884109497
1.0,0.1200192030724916,0.19853425025939941
1.0,0.12003841229193342,0.19856084883213043
1.0,0.12005762766127741,0.1985771358013153
1.0,0.12007684918347743,0.19858121871948242
1.0,0.1200960768614892,0.19859254360198975
1.0,0.12011531069827033,0.19862648844718933
1.0,0.12013455069678039,0.19865159690380096
1.0,0.12015379685998077,0.1986878663301468
