analysis_set,recall,precision,threshold,pr_auc,n,n_pos,n_neg
strict,0.9926289926289926,0.27408412483039346,0.32119378,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.2742701968771215,0.3212444,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.27445652173913043,0.3212975,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.274643099932019,0.3235168,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.2748299319727891,0.3243164,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.27501701837985026,0.32468784,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.27520435967302453,0.32505748,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.27539195637355146,0.32528037,0.49002172425935575,1683,407,1276
strict,0.9926289926289926,0.2755798090040928,0.32626736,0.49002172425935575,1683,407,1276
strict,0.9901719901719902,0.27508532423208193,0.3267197,0.49002172425935575,1683,407,1276
strict,0.9901719901719902,0.27527322404371585,0.32794243,0.49002172425935575,1683,407,1276
strict,0.9901719901719902,0.27546138072453863,0.3281462,0.49002172425935575,1683,407,1276
strict,0.9877149877149877,0.2749658002735978,0.32830042,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27446954140999313,0.32837498,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27465753424657535,0.32912254,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.2748457847840987,0.3295058,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27503429355281206,0.32969844,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27522306108442,0.32991755,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27541208791208793,0.33021545,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27560137457044676,0.33034527,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27579092159559837,0.33035237,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.2759807295251204,0.33046782,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.2761707988980716,0.3308836,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27636113025499653,0.3341472,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27655172413793105,0.3347349,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27674258109040717,0.3348677,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27693370165745856,0.33492655,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.27712508638562544,0.33565664,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.2773167358229599,0.3359294,0.49002172425935575,1683,407,1276
strict,0.9852579852579852,0.2775086505190311,0.33648682,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2770083102493075,0.33675206,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2772002772002772,0.33683836,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.27739251040221913,0.3377838,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2775850104094379,0.33810344,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2777777777777778,0.33901733,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.27797081306462823,0.34056044,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.27816411682892905,0.3409068,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2783576896311761,0.34116378,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2785515320334262,0.34157503,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2787456445993031,0.341886,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2789400278940028,0.34256297,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2791346824842987,0.3436281,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.27932960893854747,0.3442004,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.27952480782669464,0.34430632,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.27972027972027974,0.3443463,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2801120448179272,0.34488946,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2803083391730904,0.3458153,0.49002172425935575,1683,407,1276
strict,0.9828009828009828,0.2805049088359046,0.3461727,0.49002172425935575,1683,407,1276
strict,0.9803439803439803,0.28,0.3465286,0.49002172425935575,1683,407,1276
strict,0.9803439803439803,0.28019662921348315,0.34689474,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2796907940969782,0.34735703,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.279887482419128,0.34755713,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2800844475721323,0.3476576,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2802816901408451,0.3485533,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28047921071176884,0.34953946,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28067700987306066,0.3501544,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28087508821453777,0.35034245,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2810734463276836,0.35205027,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2812720848056537,0.35452864,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2814710042432815,0.35526162,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2816702052370842,0.35607675,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2818696883852691,0.3567251,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2820694542877392,0.35698634,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2822695035460993,0.35834646,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28246983676366216,0.35889187,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28267045454545453,0.3592625,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2828713574982232,0.35937405,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.283072546230441,0.36127147,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28347578347578345,0.36131117,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28367783321454026,0.36189747,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2838801711840228,0.36255312,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28408279800142755,0.36447883,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2842857142857143,0.3654071,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28448892065761255,0.36566657,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28469241773962806,0.36593312,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28489620615604866,0.3675861,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2851002865329513,0.3691136,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2853046594982079,0.369315,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2855093256814921,0.3695014,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2857142857142857,0.37224936,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2859195402298851,0.37238935,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.2861250898634076,0.3727311,0.49002172425935575,1683,407,1276
strict,0.9778869778869779,0.28633093525179854,0.372801,0.49002172425935575,1683,407,1276
strict,0.9754299754299754,0.28581713462922964,0.37314704,0.49002172425935575,1683,407,1276
strict,0.9754299754299754,0.28602305475504325,0.37353033,0.49002172425935575,1683,407,1276
strict,0.9754299754299754,0.2862292718096611,0.37463802,0.49002172425935575,1683,407,1276
strict,0.9754299754299754,0.28643578643578643,0.37484932,0.49002172425935575,1683,407,1276
strict,0.972972972972973,0.28592057761732853,0.37539095,0.49002172425935575,1683,407,1276
strict,0.972972972972973,0.2861271676300578,0.37548357,0.49002172425935575,1683,407,1276
strict,0.972972972972973,0.28633405639913234,0.3764969,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.2858176555716353,0.3767342,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.28602461984069516,0.37720552,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.286231884057971,0.37809372,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.2864394488759971,0.37868202,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.28664731494920176,0.37872484,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.28685548293391433,0.37945658,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.2870639534883721,0.3795531,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.2872727272727273,0.37972116,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.28748180494905384,0.38080895,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.2876911871813547,0.38097575,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.2879008746355685,0.38114086,0.49002172425935575,1683,407,1276
strict,0.9705159705159705,0.28811086797957697,0.381535,0.49002172425935575,1683,407,1276
strict,0.9680589680589681,0.2875912408759124,0.38231453,0.49002172425935575,1683,407,1276
strict,0.9680589680589681,0.28780131482834187,0.38454014,0.49002172425935575,1683,407,1276
strict,0.9680589680589681,0.2880116959064328,0.38456416,0.49002172425935575,1683,407,1276
strict,0.9680589680589681,0.288222384784199,0.38487414,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.287701317715959,0.38602212,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.2879120879120879,0.38638544,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.28812316715542524,0.38707954,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.28833455612619224,0.38712737,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.28854625550660795,0.38719407,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.2887582659808964,0.387756,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.2889705882352941,0.38855177,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.2891832229580574,0.39032692,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.28939617083946984,0.390792,0.49002172425935575,1683,407,1276
strict,0.9656019656019657,0.2896094325718497,0.3910662,0.49002172425935575,1683,407,1276
strict,0.9631449631449631,0.2890855457227139,0.3921473,0.49002172425935575,1683,407,1276
strict,0.9631449631449631,0.2892988929889299,0.39221057,0.49002172425935575,1683,407,1276
strict,0.9631449631449631,0.2895125553914328,0.39232868,0.49002172425935575,1683,407,1276
strict,0.9631449631449631,0.28972653362897266,0.3928756,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.28920118343195267,0.39443678,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.28941524796447077,0.39463735,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2896296296296296,0.39484638,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.28984432913269087,0.39551497,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2900593471810089,0.39879856,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2902746844840386,0.39893728,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29049034175334326,0.39979315,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29070631970260224,0.40052882,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29092261904761907,0.40140802,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2911392405063291,0.4035963,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29135618479880776,0.40372282,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29157345264727813,0.40430194,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2917910447761194,0.40519774,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29200896191187453,0.4064849,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2922272047832586,0.4070144,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2924457741211668,0.40731514,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2926646706586826,0.40875292,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29288389513108615,0.40991056,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.29310344827586204,0.409914,0.49002172425935575,1683,407,1276
strict,0.9606879606879607,0.2933233308327082,0.40991783,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2927927927927928,0.40993288,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2930127723516153,0.41025645,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2932330827067669,0.41038638,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.29345372460496616,0.41085798,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2936746987951807,0.41189647,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.293896006028636,0.41249102,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.29411764705882354,0.41293174,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2943396226415094,0.41387677,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2947845804988662,0.41465002,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2950075642965204,0.41532362,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2952308856926571,0.4155463,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.29545454545454547,0.4159782,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.29567854435178165,0.4160443,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2959028831562974,0.4163799,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.296127562642369,0.41678125,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.29635258358662614,0.41730928,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2965779467680608,0.4183153,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2968036529680365,0.41859767,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.297029702970297,0.4186924,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2972560975609756,0.4189647,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2974828375286041,0.4204467,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.29770992366412213,0.4206325,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2979373567608862,0.42108017,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2981651376146789,0.42138678,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.29839326702371843,0.42149508,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2986217457886677,0.42185074,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2988505747126437,0.42236602,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.299079754601227,0.42252225,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2993092862624712,0.42385334,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2995391705069124,0.4249792,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.2997694081475788,0.42503002,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.3,0.42531803,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.3002309468822171,0.42539927,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.300462249614792,0.42559063,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.3006939090208173,0.4256662,0.49002172425935575,1683,407,1276
strict,0.9582309582309583,0.30092592592592593,0.42616355,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30038610038610036,0.42705467,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30061823802163834,0.42741674,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3008507347254447,0.42744288,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30108359133126933,0.42773998,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3013168086754454,0.42781317,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3015503875968992,0.42808804,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30178432893716056,0.42824596,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30201863354037267,0.4285097,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30225330225330227,0.4299279,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3024883359253499,0.4300556,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3027237354085603,0.43033653,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3029595015576324,0.43037403,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30319563522992987,0.43043345,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3034321372854914,0.4304481,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.3036690085870414,0.43084544,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30390625,0.43084732,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30414386239249414,0.43106264,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30438184663536777,0.43158993,0.49002172425935575,1683,407,1276
strict,0.9557739557739557,0.30462020360219266,0.4318683,0.49002172425935575,1683,407,1276
strict,0.9533169533169533,0.30407523510971785,0.43220884,0.49002172425935575,1683,407,1276
strict,0.9533169533169533,0.3043137254901961,0.43286094,0.49002172425935575,1683,407,1276
strict,0.9533169533169533,0.304552590266876,0.43300778,0.49002172425935575,1683,407,1276
strict,0.9533169533169533,0.30479183032207385,0.4341298,0.49002172425935575,1683,407,1276
strict,0.9533169533169533,0.3050314465408805,0.43530434,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.3044846577498033,0.4353696,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.3047244094488189,0.4355022,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.3049645390070922,0.4360867,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.305205047318612,0.43624863,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.30544593528018943,0.43651885,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.3056872037914692,0.43668467,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.3059288537549407,0.43784058,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.3061708860759494,0.43803555,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.30641330166270786,0.438061,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.30665610142630745,0.4380719,0.49002172425935575,1683,407,1276
strict,0.9508599508599509,0.3068992862807296,0.4382775,0.49002172425935575,1683,407,1276
strict,0.9484029484029484,0.30634920634920637,0.43848342,0.49002172425935575,1683,407,1276
strict,0.9484029484029484,0.30659253375694995,0.4389099,0.49002172425935575,1683,407,1276
strict,0.9484029484029484,0.3068362480127186,0.4391752,0.49002172425935575,1683,407,1276
strict,0.9484029484029484,0.30708035003977724,0.43937302,0.49002172425935575,1683,407,1276
strict,0.9484029484029484,0.3073248407643312,0.4403503,0.49002172425935575,1683,407,1276
strict,0.9459459459459459,0.30677290836653387,0.44067875,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3062200956937799,0.44077972,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.30646448523543496,0.44102845,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.30670926517571884,0.4420545,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3069544364508393,0.4420755,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3072,0.4434625,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3074459567654123,0.44446307,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3076923076923077,0.4451685,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3079390537289495,0.44598794,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.30818619582664525,0.44695503,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.30843373493975906,0.44737536,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3086816720257235,0.44816422,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3089300080450523,0.44838417,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.30917874396135264,0.44862026,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.30942788074133765,0.45027703,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3096774193548387,0.45119548,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.3099273607748184,0.4512077,0.49002172425935575,1683,407,1276
strict,0.9434889434889435,0.31017770597738287,0.45146686,0.49002172425935575,1683,407,1276
strict,0.941031941031941,0.30962004850444624,0.45228475,0.49002172425935575,1683,407,1276
strict,0.941031941031941,0.3098705501618123,0.45312846,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.30931174089068825,0.45322937,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.3095623987034036,0.45355707,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.3098134630981346,0.4541303,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31006493506493504,0.45602643,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.3103168155970755,0.4566117,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.3105691056910569,0.45668542,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31082180634662326,0.45687765,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31107491856677527,0.45739573,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.3113284433577832,0.45773244,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31158238172920066,0.45855814,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31183673469387757,0.45989734,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31209150326797386,0.4609751,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.312346688470973,0.46136373,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31260229132569556,0.46148074,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31285831285831284,0.46189454,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31311475409836065,0.46195543,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.3133716160787531,0.46243483,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.3136288998357964,0.4632781,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31388660640920296,0.4634006,0.49002172425935575,1683,407,1276
strict,0.9385749385749386,0.31414473684210525,0.46398383,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.3135802469135803,0.46441743,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.313838550247117,0.46466005,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.31409727947238253,0.46568018,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.31435643564356436,0.46591008,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.314616019818332,0.4672749,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.3148760330578512,0.4673261,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.315136476426799,0.46915802,0.49002172425935575,1683,407,1276
strict,0.9361179361179361,0.31539735099337746,0.46961874,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.3148301574150787,0.47174203,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.3150912106135987,0.47279298,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.3153526970954357,0.47284758,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.31561461794019935,0.47364408,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.31587697423108896,0.47368684,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.3161397670549085,0.47381812,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.3164029975020816,0.47399166,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.31666666666666665,0.47428277,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.31693077564637195,0.47576106,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.31719532554257096,0.47587585,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.31746031746031744,0.47635853,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.3177257525083612,0.47813576,0.49002172425935575,1683,407,1276
strict,0.9336609336609336,0.3179916317991632,0.47842222,0.49002172425935575,1683,407,1276
strict,0.9312039312039312,0.3174204355108878,0.4786024,0.49002172425935575,1683,407,1276
strict,0.9312039312039312,0.3176865046102263,0.4791616,0.49002172425935575,1683,407,1276
strict,0.9312039312039312,0.3179530201342282,0.47920626,0.49002172425935575,1683,407,1276
strict,0.9312039312039312,0.31821998320738876,0.48008773,0.49002172425935575,1683,407,1276
strict,0.9312039312039312,0.31848739495798317,0.48009413,0.49002172425935575,1683,407,1276
strict,0.9312039312039312,0.3187552565180824,0.48034787,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.3181818181818182,0.48062772,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.3184498736310025,0.48356605,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.31871838111298484,0.4838993,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.3189873417721519,0.48422295,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.31925675675675674,0.48427224,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.31952662721893493,0.48446864,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.3197969543147208,0.48471594,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.32006773920406434,0.4849295,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.32033898305084746,0.48504546,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.32088285229202035,0.48517728,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.3211554800339847,0.48532426,0.49002172425935575,1683,407,1276
strict,0.9287469287469288,0.32142857142857145,0.4853837,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.32085106382978723,0.48620528,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.32112436115843274,0.4865501,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.3213981244671782,0.4867047,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.3216723549488055,0.4873578,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.3219470538001708,0.48790592,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.32222222222222224,0.4885498,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.32249786142001713,0.49057448,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.3227739726027397,0.49139246,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.32305055698371893,0.4919312,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.32332761578044594,0.49228123,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.3236051502145923,0.49243426,0.49002172425935575,1683,407,1276
strict,0.9262899262899262,0.3238831615120275,0.49346083,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.3233018056749785,0.49350166,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.32358003442340794,0.4937899,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.32385874246339363,0.4938916,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.32413793103448274,0.49402857,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.3244176013805004,0.4944694,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.32469775474956825,0.49545503,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.32497839239412274,0.4955309,0.49002172425935575,1683,407,1276
strict,0.9238329238329238,0.32525951557093424,0.49567634,0.49002172425935575,1683,407,1276
strict,0.9213759213759214,0.3246753246753247,0.49573743,0.49002172425935575,1683,407,1276
strict,0.9213759213759214,0.32495667244367415,0.49608737,0.49002172425935575,1683,407,1276
strict,0.9213759213759214,0.32523850823937556,0.4969324,0.49002172425935575,1683,407,1276
